Feature,Importance
cat__City_Sheep Ranch,5.91019946323283e-06
cat__City_Marysville,5.903380216972542e-06
"cat__Lat Long_34.137412, -118.207607",5.898379921364315e-06
"cat__Lat Long_35.607875, -118.466318",5.8921087929082925e-06
"cat__Lat Long_37.424342, -122.165641",5.873510176304469e-06
cat__City_Dutch Flat,5.861033744440855e-06
"cat__Lat Long_33.923149, -117.244933",5.820533337170748e-06
cat__City_Platina,5.818876456432242e-06
"cat__Lat Long_33.529047, -117.701175",5.798411188473559e-06
cat__City_Oro Grande,5.7909380684021004e-06
cat__City_Shoshone,5.76915740364782e-06
"cat__Lat Long_37.717196, -122.159338",5.76451373130976e-06
cat__City_Keyes,5.755292169173065e-06
"cat__Lat Long_34.087558, -117.464096",5.7372141906616495e-06
"cat__Lat Long_40.923558, -122.059933",5.720800585879257e-06
cat__City_Madison,5.719967386046753e-06
"cat__Lat Long_37.946617, -122.563571",5.691713705817617e-06
cat__City_Applegate,5.613886585701475e-06
"cat__Lat Long_36.520537, -120.118055",5.607651995071964e-06
"cat__Lat Long_38.63153, -120.842609",5.6049764747283345e-06
cat__City_Chualar,5.570516074883458e-06
"cat__Lat Long_33.728273, -118.085304",5.537796702050782e-06
"cat__Lat Long_37.684694, -122.40712",5.513946509225595e-06
"cat__Lat Long_38.148862, -121.737696",5.493113384948642e-06
"cat__Lat Long_39.220368, -122.907693",5.4867910962283275e-06
cat__City_Janesville,5.472147906879242e-06
"cat__Lat Long_34.296813, -118.685703",5.472088961602098e-06
cat__City_Lockwood,5.45953345039553e-06
cat__City_Kerman,5.392696302858461e-06
"cat__Lat Long_38.912881, -121.082766",5.390539541882826e-06
"cat__Lat Long_34.70434, -120.02609",5.382006143847114e-06
cat__City_Woodlake,5.371424104512678e-06
"cat__Lat Long_34.106922, -117.297553",5.369076236438979e-06
"cat__Lat Long_37.555631, -120.911653",5.306356317850314e-06
cat__City_Orleans,5.301760121595449e-06
"cat__Lat Long_39.033058, -121.895718",5.28682707656292e-06
"cat__Lat Long_33.644849, -117.684254",5.283298391999089e-06
"cat__Lat Long_39.00978, -120.978273",5.276081823957064e-06
cat__City_Maywood,5.254745633515582e-06
"cat__Lat Long_38.513484, -120.704613",5.231107332188546e-06
"cat__Lat Long_38.343282, -122.9755",5.2249214108352584e-06
cat__City_Coalinga,5.203818921865549e-06
"cat__Lat Long_33.678591, -117.905471",5.186523741571827e-06
"cat__Lat Long_37.304681, -121.809955",5.142469779072497e-06
cat__City_North San Juan,5.1093791711581534e-06
cat__City_Villa Park,5.093699166812362e-06
"cat__Lat Long_33.721917, -118.043237",5.0717353470438954e-06
cat__City_Smartville,5.063655735102253e-06
cat__City_Valley Springs,5.051597109227843e-06
"cat__Lat Long_38.400264, -120.641274",5.009512436891716e-06
"cat__Lat Long_40.722733, -122.109666",4.967928991470211e-06
"cat__Lat Long_39.194539, -120.988066",4.960806958576378e-06
"cat__Lat Long_37.791998, -122.408653",4.957469242212131e-06
"cat__Lat Long_39.933852, -121.584371",4.949234346130679e-06
cat__City_Gazelle,4.94321066208312e-06
"cat__Lat Long_35.120833, -120.61843",4.937683057168082e-06
cat__City_Richvale,4.937285961286787e-06
cat__City_Squaw Valley,4.920442939104345e-06
"cat__Lat Long_38.606703, -120.586659",4.8969164390708e-06
"cat__Lat Long_33.735802, -117.818805",4.893402327455222e-06
"cat__Lat Long_37.284265, -121.827673",4.887696246981231e-06
"cat__Lat Long_33.162624, -117.170863",4.871395411954028e-06
cat__City_Callahan,4.851117050440756e-06
cat__City_Laguna Niguel,4.788942282566103e-06
"cat__Lat Long_37.781304, -122.461522",4.781825437656181e-06
"cat__Lat Long_35.996008, -120.85305",4.772778382599279e-06
cat__City_Snelling,4.772231256198363e-06
cat__City_Cobb,4.741848134326583e-06
"cat__Lat Long_33.012751, -117.200617",4.712291050438823e-06
cat__City_Stanford,4.702482837557512e-06
cat__City_Raymond,4.649240806411958e-06
"cat__Lat Long_32.677097, -116.304991",4.628579080445333e-06
cat__City_Fort Bragg,4.6211265918167804e-06
"cat__Lat Long_33.88856, -118.351813",4.61999292041495e-06
cat__City_Castella,4.591032162213886e-06
"cat__Lat Long_39.298065, -123.25211",4.580436654351982e-06
"cat__Lat Long_34.231318, -117.662032",4.562253294058007e-06
"cat__Lat Long_33.739412, -117.173334",4.534624031892019e-06
"cat__Lat Long_34.659579, -118.584212",4.52588911703729e-06
"cat__Lat Long_37.106902, -122.100006",4.517904787653241e-06
cat__City_Orosi,4.510204157883135e-06
"cat__Lat Long_40.648024, -123.465088",4.508035241149186e-06
"cat__Lat Long_40.877552, -121.885884",4.501470829634466e-06
cat__City_Davis,4.485091350615131e-06
cat__City_Sugarloaf,4.470714504553112e-06
"cat__Lat Long_36.587497, -121.944815",4.468209815777677e-06
"cat__Lat Long_38.852544, -120.837669",4.461018908069838e-06
"cat__Lat Long_37.724817, -122.224363",4.452364581926788e-06
cat__City_Pebble Beach,4.452212877621314e-06
"cat__Lat Long_36.245926, -118.693138",4.4358066277124804e-06
"cat__Lat Long_35.634488, -120.293534",4.413059292916023e-06
"cat__Lat Long_34.099891, -118.414338",4.412928918815243e-06
"cat__Lat Long_41.083464, -121.107929",4.410759827258605e-06
cat__City_Bella Vista,4.406512831187651e-06
"cat__Lat Long_41.769709, -121.92063",4.343532007314869e-06
"cat__Lat Long_36.27688, -117.033326",4.336295144073342e-06
"cat__Lat Long_41.528541, -122.955018",4.324088884227301e-06
cat__City_Mendocino,4.27745260176404e-06
cat__City_Magalia,4.223183888621933e-06
"cat__Lat Long_34.049315, -117.255974",4.220708691243402e-06
"cat__Lat Long_38.851842, -120.076204",4.216931926894626e-06
cat__City_Fillmore,4.213281844188648e-06
"cat__Lat Long_37.815459, -121.977203",4.159961671908781e-06
"cat__Lat Long_38.244806, -120.417301",4.1107148944304625e-06
"cat__Lat Long_39.203817, -121.19584",3.992816327125028e-06
"cat__Lat Long_37.023669, -121.946461",3.97725484804713e-06
"cat__Lat Long_37.830267, -121.201018",3.975508414013542e-06
cat__City_Los Olivos,3.973266166333635e-06
"cat__Lat Long_38.823278, -121.281856",3.940770729476649e-06
"cat__Lat Long_41.388397, -122.794636",3.922207089012e-06
cat__City_Lower Lake,3.886736314779865e-06
"cat__Lat Long_37.890145, -119.184087",3.885840611093953e-06
"cat__Lat Long_35.392599, -119.245341",3.880313699596992e-06
"cat__Lat Long_37.605926, -120.69955",3.8583068440508345e-06
"cat__Lat Long_40.426679, -121.850421",3.8555055626816864e-06
cat__City_Stinson Beach,3.8512897794564035e-06
"cat__Lat Long_40.854512, -123.450097",3.8447819897352235e-06
cat__City_Maxwell,3.8445733527456926e-06
"cat__Lat Long_34.489983, -120.091246",3.8048772701182637e-06
"cat__Lat Long_32.984395, -117.013454",3.8015052852982593e-06
cat__City_Kings Beach,3.7910847734885827e-06
cat__City_Shasta Lake,3.7908911649968232e-06
"cat__Lat Long_37.524721, -120.757977",3.727445820141795e-06
"cat__Lat Long_36.667794, -121.601306",3.7255441113734257e-06
cat__City_Garberville,3.6937656359799295e-06
cat__City_Junction City,3.690903822340587e-06
"cat__Lat Long_38.304194, -120.592431",3.6847406806522525e-06
"cat__Lat Long_33.720359, -117.733655",3.6830426817877066e-06
"cat__Lat Long_38.505995, -123.187019",3.643660572020467e-06
"cat__Lat Long_36.456091, -119.486225",3.595153071997825e-06
"cat__Lat Long_33.92128, -118.274186",3.5916081476558005e-06
cat__City_Lee Vining,3.5913480411584417e-06
"cat__Lat Long_36.799648, -119.801247",3.546765994264816e-06
"cat__Lat Long_41.269521, -123.546958",3.5272420678055395e-06
cat__City_Coulterville,3.4788588180292592e-06
cat__City_Menlo Park,3.452671944573088e-06
"cat__Lat Long_39.531028, -121.24807",3.438184485208472e-06
"cat__Lat Long_33.764018, -117.931507",3.4276270731348234e-06
"cat__Lat Long_38.460517, -122.790335",3.402280747024094e-06
cat__City_Kernville,3.3929298685623453e-06
"cat__Lat Long_35.559617, -118.925185",3.275651056768299e-06
cat__City_Catheys Valley,3.2742766464579085e-06
cat__City_Valley Center,3.2464368499198796e-06
cat__City_Campo Seco,3.2354506638641435e-06
"cat__Lat Long_34.156629, -119.117218",3.178473745764112e-06
cat__City_San Andreas,3.152617873711452e-06
"cat__Lat Long_40.839958, -124.003757",3.1365440948032964e-06
cat__City_Manton,3.1258621200440883e-06
"cat__Lat Long_37.070177, -122.010077",3.061263909823287e-06
"cat__Lat Long_37.218705, -121.762429",3.0485265157632727e-06
"cat__Lat Long_39.305545, -123.743697",3.0442100456258107e-06
"cat__Lat Long_33.748635, -117.906125",3.0341462994747427e-06
cat__City_Graton,3.001716699413702e-06
"cat__Lat Long_37.746699, -122.442833",2.996093438224068e-06
"cat__Lat Long_38.419525, -122.521585",2.9866334695204442e-06
"cat__Lat Long_33.833686, -117.513063",2.970206815855863e-06
cat__City_Riverbank,2.9299813871185556e-06
"cat__Lat Long_38.93496, -122.792243",2.9001202664448164e-06
cat__City_Gilroy,2.8707561321904416e-06
"cat__Lat Long_38.227285, -121.02789",2.8577132148783482e-06
cat__City_La Honda,2.833294020682621e-06
"cat__Lat Long_34.907911, -119.234281",2.8289836106633716e-06
"cat__Lat Long_39.19514, -121.503883",2.820617187374395e-06
"cat__Lat Long_33.88151, -118.234451",2.8136856163584594e-06
"cat__Lat Long_35.666886, -119.186717",2.781549706097984e-06
cat__City_Laton,2.777725688797548e-06
"cat__Lat Long_35.924252, -116.188668",2.7433312223335955e-06
cat__City_Lakeport,2.727196271440813e-06
"cat__Lat Long_37.776718, -122.495781",2.72673573685114e-06
cat__City_Taylorsville,2.722441669234772e-06
"cat__Lat Long_39.025867, -123.381544",2.703765156391905e-06
"cat__Lat Long_37.316146, -121.936285",2.699157748499771e-06
cat__City_Lockeford,2.697230349955735e-06
cat__City_Amador City,2.6906772768638686e-06
cat__City_Fiddletown,2.6749796081447693e-06
"cat__Lat Long_34.049172, -118.115022",2.654690685823265e-06
cat__City_La Grange,2.6530999131549715e-06
cat__City_Bass Lake,2.6136671026309065e-06
"cat__Lat Long_35.735694, -118.738483",2.6079688126178735e-06
"cat__Lat Long_39.408634, -123.045516",2.5767943389682248e-06
cat__City_Topanga,2.5709214518631463e-06
cat__City_Coleville,2.566811729938405e-06
"cat__Lat Long_33.4725, -117.584273",2.5592782687885213e-06
"cat__Lat Long_33.956228, -118.120993",2.501257957885387e-06
cat__City_Yucca Valley,2.4974104473160067e-06
"cat__Lat Long_35.852892, -118.397782",2.478460280142996e-06
cat__City_Mad River,2.467554324269777e-06
cat__City_Geyserville,2.462836145078962e-06
"cat__Lat Long_34.243088, -116.830015",2.442473757190107e-06
cat__City_Placentia,2.4355251468865184e-06
"cat__Lat Long_34.255203, -117.175654",2.403432004285932e-06
"cat__Lat Long_33.817473, -117.810462",2.39900026802055e-06
cat__City_Zenia,2.3967940066608883e-06
"cat__Lat Long_39.745805, -120.580882",2.3858004721822037e-06
"cat__Lat Long_33.719221, -118.073596",2.364900364866399e-06
cat__City_Chilcoot,2.3613585132739166e-06
"cat__Lat Long_37.730269, -119.055813",2.3605050398770872e-06
"cat__Lat Long_36.622237, -119.521126",2.298877235344254e-06
"cat__Lat Long_37.872902, -122.303708",2.283657185586382e-06
cat__City_Springville,2.2753885807488452e-06
cat__City_Clio,2.2298808593584433e-06
"cat__Lat Long_38.9386, -120.785514",2.2282019295662252e-06
cat__City_Soquel,2.2248638366148135e-06
cat__City_Mokelumne Hill,2.207740729548866e-06
cat__City_Wildomar,2.158642169718187e-06
"cat__Lat Long_34.404544, -119.302118",2.140680398113057e-06
cat__City_Pittsburg,2.137167324140412e-06
"cat__Lat Long_39.806141, -123.531098",2.1319207762834213e-06
"cat__Lat Long_38.445603, -123.063756",2.1235283818558806e-06
"cat__Lat Long_37.375816, -119.739935",2.1129894722251285e-06
"cat__Lat Long_40.584991, -124.121504",2.0946710626909696e-06
"cat__Lat Long_37.680968, -121.446049",2.086362627287538e-06
"cat__Lat Long_40.883853, -122.418258",2.0839132549694335e-06
"cat__Lat Long_40.367964, -122.937379",2.052191395286501e-06
cat__City_Cypress,2.0398364143714685e-06
cat__City_Occidental,2.033461717047265e-06
"cat__Lat Long_38.578604, -122.024579",2.0203447349613094e-06
"cat__Lat Long_36.478239, -119.52137",2.0019051838079882e-06
cat__City_Pacific Grove,1.991887084833249e-06
"cat__Lat Long_37.416159, -122.131337",1.9891755523577217e-06
"cat__Lat Long_40.343213, -121.815412",1.970459589781141e-06
"cat__Lat Long_38.508735, -121.678813",1.9704191846236406e-06
cat__City_Mc Kittrick,1.9588144961391157e-06
"cat__Lat Long_40.913192, -123.06597",1.9477948735413897e-06
"cat__Lat Long_38.731771, -123.064272",1.8117510456249718e-06
"cat__Lat Long_36.719141, -119.202677",1.8112246601105706e-06
"cat__Lat Long_37.244307, -119.470256",1.8022560560931852e-06
"cat__Lat Long_38.434362, -122.86891",1.785757421501261e-06
"cat__Lat Long_38.512569, -121.495184",1.769768339719447e-06
cat__City_Lakehead,1.7565209341516925e-06
"cat__Lat Long_34.647959, -117.296957",1.750844254009214e-06
cat__City_Ahwahnee,1.748991782361492e-06
"cat__Lat Long_33.688546, -117.788091",1.7133413197777114e-06
cat__City_Rio Vista,1.6937183257750594e-06
"cat__Lat Long_38.52576, -123.013347",1.6663106762716693e-06
cat__City_Georgetown,1.6608059357327945e-06
cat__City_Denair,1.6363629150842298e-06
"cat__Lat Long_37.572273, -121.964583",1.6014923293200584e-06
"cat__Lat Long_36.618337, -121.926417",1.5843665914804325e-06
"cat__Lat Long_38.099323, -122.945723",1.5727452297108778e-06
"cat__Lat Long_37.352911, -122.093002",1.5408400496609725e-06
"cat__Lat Long_38.121601, -120.133915",1.4950785756568389e-06
"cat__Lat Long_40.294034, -120.512622",1.4587361189032946e-06
"cat__Lat Long_34.08111, -117.853935",1.4546621517918687e-06
cat__City_Weldon,1.4386665859353009e-06
"cat__Lat Long_40.186772, -122.388361",1.4297516652349233e-06
"cat__Lat Long_39.273096, -122.050763",1.4221240417528405e-06
"cat__Lat Long_40.243494, -121.154733",1.4109035059355545e-06
cat__City_Death Valley,1.3987337587584525e-06
"cat__Lat Long_36.464635, -119.094348",1.3746264316356485e-06
cat__City_Red Bluff,1.3376619112917545e-06
cat__City_Doyle,1.3316026500671421e-06
cat__City_Spreckels,1.325616643770173e-06
cat__City_Laytonville,1.3141249625912065e-06
cat__City_Wheatland,1.2669128300610434e-06
"cat__Lat Long_38.197907, -122.017258",1.266881068874946e-06
"cat__Lat Long_33.867257, -118.330794",1.2588160282874693e-06
cat__City_Carlotta,1.2489604291244257e-06
cat__City_San Geronimo,1.242813978566118e-06
"cat__Lat Long_34.741406, -118.38111",1.2384853707614188e-06
"cat__Lat Long_37.633361, -121.862395",1.2039088160995802e-06
"cat__Lat Long_37.674002, -122.076796",1.194585477370903e-06
cat__City_Huron,1.1927803549395284e-06
"cat__Lat Long_38.925545, -122.549083",1.1780830054694918e-06
"cat__Lat Long_38.240769, -122.901041",1.162303226295253e-06
"cat__Lat Long_41.251322, -122.105209",1.1469854832394776e-06
cat__City_Weimar,1.1377129625274365e-06
"cat__Lat Long_38.029729, -121.387999",1.1346709904041935e-06
"cat__Lat Long_36.217864, -120.080117",1.1123343695825045e-06
"cat__Lat Long_37.449551, -122.183762",1.0977800532335753e-06
"cat__Lat Long_39.043387, -121.409837",1.0689912753753369e-06
"cat__Lat Long_34.965648, -117.001509",1.0647724723190907e-06
cat__City_Carmel Valley,1.0629803478725538e-06
"cat__Lat Long_36.414611, -121.6386",1.058717907509321e-06
"cat__Lat Long_41.336354, -124.044354",1.0553245582822966e-06
"cat__Lat Long_40.586588, -122.903677",1.0482255649998213e-06
cat__City_Mccloud,1.040858489313635e-06
"cat__Lat Long_41.411315, -122.697236",1.0133841457315759e-06
"cat__Lat Long_36.757345, -119.818274",1.0131985112973832e-06
cat__City_Echo Lake,9.85153745360296e-07
"cat__Lat Long_33.848733, -117.788357",9.802738932237073e-07
"cat__Lat Long_38.00474, -122.663717",9.53778963077214e-07
cat__City_Needles,9.520596397274834e-07
cat__City_Earp,9.516089464909171e-07
"cat__Lat Long_40.390301, -123.412327",8.955392964916745e-07
"cat__Lat Long_38.166791, -121.14207",8.27559125774176e-07
cat__City_Castaic,7.82943345953148e-07
"cat__Lat Long_37.252057, -119.95783",7.721975788761536e-07
"cat__Lat Long_38.349195, -121.902943",7.338815996996644e-07
"cat__Lat Long_38.107441, -120.230625",7.31288408047958e-07
"cat__Lat Long_33.970661, -117.255039",7.183630336968703e-07
cat__City_Arvin,7.109303927716901e-07
cat__City_Somerset,7.043981948828539e-07
cat__City_Paramount,6.888077308566923e-07
"cat__Lat Long_34.137742, -114.36514",6.437633199681425e-07
"cat__Lat Long_36.624641, -121.647195",6.429885891264164e-07
cat__City_Carmel By The Sea,6.239582840592172e-07
cat__City_Norco,6.187316386982385e-07
"cat__Lat Long_33.881158, -117.854783",6.111051966191114e-07
"cat__Lat Long_35.634222, -120.728341",6.020548045218714e-07
cat__City_Tomales,5.867298241010393e-07
cat__City_Potter Valley,5.78119309520651e-07
cat__City_Goleta,5.758244648617221e-07
cat__City_Kingsburg,5.730594482597995e-07
"cat__Lat Long_34.712708, -117.889656",5.680338044751397e-07
cat__City_Aliso Viejo,5.596749649004295e-07
"cat__Lat Long_38.156971, -120.849231",5.536730030996121e-07
"cat__Lat Long_41.121108, -122.336613",5.304811780881125e-07
cat__City_Twain Harte,5.19619568790783e-07
"cat__Lat Long_33.818477, -118.038307",5.156204360312581e-07
"cat__Lat Long_33.719869, -117.907063",4.917394411642655e-07
"cat__Lat Long_37.908242, -121.682472",4.904184147350875e-07
"cat__Lat Long_37.722302, -122.491129",4.669806472315951e-07
"cat__Lat Long_36.863303, -121.781632",4.5323843316142895e-07
"cat__Lat Long_39.872961, -120.198876",4.269498531509186e-07
cat__City_Fortuna,3.6985561285714845e-07
cat__City_Paso Robles,3.6330435653616323e-07
cat__City_Mi Wuk Village,3.5551844521785885e-07
"cat__Lat Long_36.751489, -119.68072",3.2351535941251947e-07
cat__City_Brisbane,3.1799419126432024e-07
cat__City_Orick,3.132283405383006e-07
cat__City_Markleeville,2.9744584709765435e-07
"cat__Lat Long_33.603282, -117.821841",2.8793989187092944e-07
cat__City_Gustine,2.780347637380923e-07
"cat__Lat Long_39.435756, -121.552071",2.616534176844395e-07
cat__City_Stonyford,2.537662519502043e-07
cat__City_Dunlap,2.485561932282327e-07
"cat__Lat Long_39.288127, -122.415841",2.4161149948037683e-07
"cat__Lat Long_39.197215, -120.83679",2.403631898764916e-07
cat__City_Chester,2.3990676938897295e-07
"cat__Lat Long_36.64152, -121.622188",2.3019149962208936e-07
cat__City_Tracy,2.2733396321601186e-07
"cat__Lat Long_37.774633, -122.274434",2.2221474284125986e-07
"cat__Lat Long_38.544002, -121.685559",1.7814737280957835e-07
cat__City_Barstow,1.7148138957227114e-07
"cat__Lat Long_38.32153, -120.236358",1.6351058671529166e-07
"cat__Lat Long_37.147198, -121.120161",1.6309501594139794e-07
"cat__Lat Long_33.845706, -118.012204",1.4744880986492592e-07
"cat__Lat Long_37.750553, -122.197175",1.4128248963998584e-07
cat__City_Palermo,1.3932607473221754e-07
cat__City_Newport Coast,1.295157418647893e-07
"cat__Lat Long_34.711224, -114.702256",1.2230210721925278e-07
"cat__Lat Long_35.116307, -118.817644",1.1182614107951959e-07
"cat__Lat Long_38.636052, -119.489162",9.653078052391926e-08
"cat__Lat Long_33.925833, -117.559639",6.35194228886391e-08
cat__City_Arnold,6.010194655065437e-08
"cat__Lat Long_41.163637, -123.704841",5.304224919308612e-08
cat__City_Glennville,4.07982248755302e-08
"cat__Lat Long_36.554618, -121.922239",3.327466448468706e-08
"cat__Lat Long_40.170357, -123.417298",3.039041076297176e-08
"cat__Lat Long_39.34128, -120.786867",2.6422355661934305e-08
"cat__Lat Long_37.127386, -120.506422",2.369474940457584e-08
cat__City_Topaz,2.0433557400475057e-08
"cat__Lat Long_40.03194, -122.176023",1.543682658547201e-08
cat__City_Washington,8.132313161408344e-09
"cat__Lat Long_36.789213, -119.140338",5.582651311634827e-09
cat__City_Brentwood,5.426076678428045e-09
cat__City_El Nido,3.965202285426819e-10
cat__City_Gerber,1.9623458381652433e-19
cat__City_Bieber,7.84121078979894e-20
cat__City_Elmira,3.2453979518671277e-21
cat__State_California,0.0
cat__Country_United States,0.0
"cat__Lat Long_35.339796, -119.023552",0.0
